9.95,0,23.58 
10.00,0,23.68 
10.05,0,23.48 
10.10,0,23.58 
10.15,2109,23.48 
10.20,6623,23.68 
10.25,7619,23.58 
10.30,7619,23.48 
10.35,7200,23.48 
10.40,5921,23.58 
10.45,5125,23.48 
10.50,4761,23.58 
10.55,3890,23.48 
10.60,2753,23.48 
10.65,1985,23.48 
10.70,1788,23.58 
10.75,750,23.48 
10.80,4519,23.48 
10.85,7620,23.58 
10.90,4374,23.48 
10.95,7620,23.48 
11.00,7619,23.28 
11.05,7620,23.28 
11.10,7620,23.48 
11.15,4896,23.48 
11.20,0,23.48 
11.25,0,23.28 
11.30,0,23.48 
11.35,0,23.38 
11.40,0,23.58 
11.45,0,23.48 
11.50,0,23.58 
11.55,0,23.38 
11.60,0,23.58 
11.65,0,23.58 
11.70,0,23.38 
11.75,0,23.28 
11.80,6,23.48 
11.85,2565,23.68 
11.90,3529,23.38 
11.95,4835,23.38 
12.00,5115,23.58 
12.05,0,23.48 
12.10,0,23.58 
12.15,0,23.48 
12.20,6379,23.48 
12.25,7618,23.58 
12.30,7620,23.58 
12.35,7620,23.48 
12.40,6146,23.38 
12.45,1621,23.48 
12.50,0,23.38 
12.55,0,23.38 
12.60,0,23.28 
12.65,0,23.48 
12.70,0,23.28 
12.75,0,23.58 
12.80,3949,23.58 
12.85,0,23.48 
12.90,4626,23.48 
12.95,7620,23.58 
13.00,7620,23.48 
13.05,7620,23.58 
13.10,7187,23.48 
13.15,7620,23.58 
13.20,638,23.38 
13.25,0,23.48 
13.30,0,23.28 
13.35,0,23.48 
13.40,0,23.38 
13.45,6642,23.48 
13.50,7619,23.38 
13.55,7620,23.48 
13.60,7620,23.58 
13.65,723,23.48 
13.70,4098,23.18 
13.75,7620,23.58 
13.80,0,23.68 
13.85,0,23.48 
13.90,0,23.38 
13.95,3894,23.48 
14.00,5496,23.78 
14.05,0,23.48 
14.10,0,23.48 
14.15,0,23.48 
14.20,0,23.68 
14.25,2242,23.48 
14.30,4882,23.28 
14.35,2609,23.48 
14.40,0,23.58 
14.45,0,23.38 
14.50,0,23.58 
14.55,0,23.58 
14.60,7618,23.58 
14.65,7619,23.48 
14.70,7618,23.28 
14.75,5997,23.48 
14.80,0,23.58 
14.85,0,23.58 
14.90,0,23.48 
