0.0,47481,23.48 
0.1,10,23.38 
0.1,0,23.48 
0.1,0,23.48 
0.2,0,23.58 
0.2,0,23.48 
0.3,0,23.48 
0.3,0,23.48 
0.4,0,23.58 
0.5,0,23.38 
0.5,0,23.68 
0.6,0,23.48 
0.6,0,23.28 
0.7,0,23.38 
0.7,20,23.48 
0.8,60,23.48 
0.8,96,23.38 
0.8,130,23.38 
0.9,161,23.38 
0.9,187,23.48 
1.0,210,23.48 
1.1,230,23.58 
1.1,243,23.48 
1.1,260,23.38 
1.2,271,23.48 
1.2,281,23.48 
1.3,293,23.38 
1.4,304,23.58 
1.4,310,23.48 
1.4,320,23.38 
1.5,325,23.38 
1.6,332,23.38 
1.6,338,23.48 
1.6,341,23.48 
1.7,350,23.38 
1.8,353,23.48 
1.8,359,23.48 
1.9,360,23.58 
1.9,365,23.38 
1.9,370,23.28 
2.0,371,23.38 
2.0,375,23.28 
2.1,380,23.38 
2.1,382,23.48 
2.2,384,23.48 
2.2,387,23.38 
2.3,389,23.48 
2.4,392,23.48 
2.4,392,23.38 
2.5,392,23.38 
2.5,399,23.38 
2.5,400,23.18 
2.6,401,23.28 
2.6,401,23.48 
2.7,401,23.48 
2.8,405,23.18 
2.8,408,23.58 
2.9,410,23.18 
2.9,410,23.48 
3.0,412,23.18 
3.0,412,23.48 
3.0,413,23.68 
3.1,417,23.48 
3.1,418,23.48 
3.2,419,23.48 
3.2,419,23.38 
3.3,421,23.38 
3.4,423,23.38 
3.4,421,23.48 
3.5,424,23.28 
3.5,423,23.38 
3.5,425,23.28 
3.6,429,23.48 
3.6,429,23.28 
3.7,430,23.58 
3.8,428,23.58 
3.8,430,23.38 
3.9,430,23.18 
3.9,430,23.38 
4.0,430,23.48 
4.0,432,23.58 
4.0,434,23.28 
4.1,434,23.38 
4.2,434,23.28 
4.2,436,23.38 
4.2,436,23.48 
4.3,437,23.38 
4.3,437,23.18 
4.4,438,23.48 
4.5,440,23.38 
4.5,440,23.48 
4.5,440,23.48 
4.6,438,23.48 
4.7,440,23.28 
4.7,440,23.38 
4.8,440,23.38 
4.8,440,23.38 
4.8,441,23.48 
4.9,444,23.48 
5.0,442,23.58 
5.0,441,23.38 
5.0,441,23.38 
5.1,442,23.48 
5.2,444,23.18 
5.2,446,23.58 
5.2,446,23.38 
5.3,447,23.38 
5.3,448,23.58 
5.4,447,23.18 
5.5,447,23.38 
5.5,449,23.28 
5.5,448,23.58 
5.6,449,23.28 
5.7,449,23.28 
5.7,450,23.68 
5.8,449,23.48 
5.8,450,23.68 
5.8,450,23.48 
5.9,451,23.28 
6.0,450,23.48 
6.0,450,23.38 
6.0,450,23.28 
6.1,450,23.78 
6.2,450,23.28 
6.2,450,23.48 
6.2,451,23.48 
6.3,451,23.18 
6.3,452,23.48 
6.4,451,23.38 
6.5,454,23.38 
6.5,452,23.68 
6.5,453,23.38 
6.6,452,23.48 
6.7,456,23.48 
6.7,456,23.18 
6.8,454,23.68 
6.8,458,23.48 
6.8,457,23.58 
6.9,458,23.58 
7.0,457,23.48 
7.0,460,23.28 
7.0,459,23.58 
7.1,460,23.48 
7.2,458,23.58 
7.2,458,23.28 
7.2,459,23.68 
7.3,458,23.58 
7.3,459,23.48 
7.4,459,23.48 
7.5,460,23.48 
7.5,459,23.58 
7.5,461,23.68 
7.6,459,23.18 
7.7,460,23.48 
7.7,459,23.68 
7.8,460,23.28 
7.8,460,23.48 
7.8,460,23.48 
7.9,460,23.28 
8.0,459,23.48 
8.0,460,23.48 
8.1,460,23.28 
8.1,461,23.38 
8.2,460,23.38 
8.2,460,23.48 
8.2,460,23.48 
8.3,460,23.48 
8.3,459,23.48 
8.4,460,23.38 
8.4,462,23.28 
8.5,461,23.38 
8.6,460,23.58 
8.6,460,23.48 
8.7,460,23.58 
8.7,461,23.38 
8.8,462,23.78 
8.8,463,23.38 
8.8,460,23.48 
8.9,462,23.48 
8.9,463,23.38 
9.0,460,23.48 
9.1,462,23.48 
9.1,462,23.38 
9.2,461,23.78 
9.2,462,23.38 
9.2,463,23.58 
9.3,461,23.48 
9.3,460,23.48 
9.4,460,23.38 
9.4,460,23.48 
9.5,463,23.38 
9.6,464,23.48 
9.6,465,23.38 
9.7,463,23.78 
9.7,461,23.28 
9.8,463,23.58 
9.8,462,23.38 
9.8,462,23.28 
9.9,463,23.48 
9.9,465,23.38 
10.0,465,23.48 
10.1,464,23.58 
10.1,461,23.48 
10.2,460,23.68 
10.2,461,23.38 
10.2,459,23.28 
10.3,458,23.38 
10.3,448,23.48 
10.4,432,23.48 
10.4,432,23.68 
10.5,432,23.38 
10.6,430,23.58 
10.6,431,23.48 
10.7,441,23.48 
10.7,450,23.38 
10.8,451,23.48 
10.8,450,23.38 
10.8,450,23.78 
10.9,450,23.48 
10.9,442,23.38 
11.0,442,23.38 
11.1,444,23.78 
11.1,451,23.38 
11.2,460,23.38 
11.2,464,23.38 
11.2,461,23.48 
11.3,461,23.48 
11.3,460,23.58 
11.4,460,23.48 
11.4,461,23.38 
11.5,462,23.48 
11.6,465,23.28 
11.6,465,23.48 
11.7,465,23.38 
11.7,466,23.38 
11.8,465,23.48 
11.8,466,23.28 
11.8,468,23.48 
11.9,469,23.38 
11.9,469,23.48 
12.0,460,23.18 
12.1,460,23.48 
12.1,459,23.28 
12.2,461,23.48 
12.2,461,23.28 
12.2,460,23.38 
12.3,460,23.48 
12.3,470,23.38 
12.4,468,23.38 
12.4,470,23.48 
12.5,470,23.48 
12.6,470,23.48 
12.6,470,23.48 
12.7,470,23.48 
12.7,470,23.48 
12.8,470,23.38 
12.8,470,23.18 
12.8,470,23.38 
12.9,470,23.08 
12.9,470,23.38 
13.0,470,23.38 
13.1,470,23.48 
13.1,470,23.58 
13.2,470,23.38 
13.2,470,23.18 
13.2,470,23.38 
13.3,470,23.48 
13.3,470,23.38 
13.4,470,23.28 
13.4,470,23.48 
13.5,470,23.28 
13.6,470,23.48 
13.6,469,23.48 
13.7,470,23.48 
13.7,470,23.28 
13.8,470,23.48 
13.8,470,23.48 
13.8,471,23.48 
13.9,470,23.58 
13.9,471,23.38 
14.0,470,23.48 
14.1,470,23.48 
14.1,470,23.48 
14.2,471,23.48 
14.2,471,23.38 
14.2,470,23.48 
14.3,470,23.48 
14.3,470,23.28 
14.4,470,23.28 
14.4,470,23.38 
14.5,470,23.48 
14.6,470,23.38 
14.6,470,23.48 
14.7,470,23.48 
14.7,471,23.48 
14.8,471,23.48 
14.8,471,23.28 
14.8,470,23.28 
14.9,473,23.48 
14.9,471,23.48 
15.0,471,23.38 
15.1,470,23.48 
15.1,470,23.58 
15.2,470,23.48 
15.2,470,23.18 
15.2,471,23.28 
15.3,470,23.38 
15.3,470,23.38 
15.4,470,23.48 
15.4,470,23.58 
15.5,470,23.48 
15.6,471,23.18 
15.6,471,23.48 
15.7,470,23.38 
15.7,470,23.48 
15.8,470,23.28 
15.8,470,23.38 
15.8,470,23.48 
15.9,470,23.38 
15.9,470,23.38 
16.0,470,23.38 
16.1,470,23.58 
16.1,470,23.18 
16.1,472,23.38 
16.2,470,23.58 
16.2,470,23.48 
16.3,471,23.28 
16.4,471,23.48 
16.4,473,23.48 
16.4,471,23.48 
16.5,470,23.48 
16.6,470,23.38 
16.6,471,23.28 
16.6,470,23.68 
16.7,473,23.38 
16.8,472,23.28 
16.8,472,23.48 
16.9,471,23.38 
16.9,471,23.58 
16.9,473,23.28 
17.0,471,23.38 
17.1,472,23.68 
17.1,473,23.38 
17.1,473,23.28 
17.2,475,23.28 
17.2,474,23.58 
17.3,472,23.38 
17.4,471,23.48 
17.4,471,23.48 
17.4,472,23.28 
17.5,473,23.68 
17.6,474,23.28 
17.6,473,23.38 
17.6,472,23.48 
17.7,472,23.58 
17.8,476,23.38 
17.8,473,23.38 
17.9,473,23.38 
17.9,474,23.48 
17.9,473,23.58 
18.0,474,23.58 
18.1,473,23.38 
18.1,471,23.68 
18.1,473,23.28 
18.2,476,23.38 
18.2,472,23.38 
18.3,472,23.28 
18.4,472,23.48 
18.4,473,23.48 
18.4,476,23.48 
18.5,472,23.58 
18.6,476,23.48 
18.6,474,23.68 
18.6,476,23.48 
18.7,475,23.48 
18.8,472,23.38 
18.8,475,23.48 
18.9,476,23.38 
18.9,475,23.38 
18.9,475,23.38 
19.0,473,23.48 
19.1,474,23.48 
19.1,475,23.38 
19.1,476,23.38 
19.2,474,23.78 
19.2,475,23.48 
19.3,475,23.48 
19.4,476,23.38 
19.4,476,23.48 
19.4,478,23.38 
19.5,474,23.58 
19.6,476,23.48 
19.6,476,23.48 
19.6,474,23.38 
19.7,474,23.68 
19.8,474,23.48 
19.8,476,23.48 
19.9,475,23.38 
19.9,475,23.68 
19.9,477,23.38 
20.0,474,23.28 
20.1,476,23.38 
20.1,476,23.38 
20.1,476,23.48 
20.2,476,23.38 
20.2,475,23.48 
20.3,474,23.58 
20.4,478,23.38 
20.4,475,23.48 
20.4,474,23.38 
20.5,475,23.58 
20.6,475,23.38 
20.6,473,23.38 
20.6,476,23.38 
20.7,476,23.28 
20.8,477,23.48 
