10.91,3883,23.88 
10.92,3753,23.88 
10.93,3748,23.88 
10.94,3796,23.88 
10.95,3913,23.88 
10.96,4021,23.88 
10.97,4195,23.88 
10.98,4370,23.88 
10.99,4643,23.88 
11.00,4865,23.88 
11.01,5107,23.88 
11.02,5276,23.88 
11.03,5431,23.88 
11.04,5504,23.88 
11.05,5555,23.88 
11.06,5581,23.78 
11.07,5560,23.88 
11.08,5554,23.78 
11.09,5502,23.88 
11.10,5405,23.88 
11.11,5291,23.88 
11.12,5129,23.88 
11.13,5002,23.88 
11.14,4864,23.88 
11.15,4776,23.88 
11.16,4689,23.88 
11.17,4644,23.88 
11.18,4593,23.88 
11.19,4576,23.88 
11.20,4554,23.88 
11.21,4562,23.88 
11.22,4534,23.88 
11.23,4553,23.88 
11.24,4546,23.78 
11.25,4567,23.88 
11.26,4557,23.88 
11.27,4606,23.88 
11.28,4608,23.88 
11.29,4643,23.88 
11.30,4643,23.88 
11.31,4694,23.88 
11.32,4695,23.88 
11.33,4771,23.88 
11.34,4737,23.88 
11.35,4732,23.88 
11.36,4677,23.88 
11.37,4673,23.88 
11.38,4632,23.88 
11.39,4600,23.88 
11.40,4558,23.88 
11.41,4593,23.88 
11.42,4574,23.88 
11.43,4584,23.88 
11.44,4556,23.88 
11.45,4578,23.88 
11.46,4593,23.78 
11.47,4651,23.88 
11.48,4681,23.88 
11.49,4743,23.88 
11.50,4738,23.88 
11.51,4738,23.88 
11.52,5042,23.78 
11.53,4688,23.88 
11.54,4642,23.78 
11.55,4633,23.88 
11.56,4595,23.88 
11.57,4572,23.88 
11.58,4543,23.78 
11.59,4534,23.88 
11.60,4489,23.78 
11.61,4507,23.88 
11.62,4472,23.88 
11.63,4495,23.88 
11.64,4476,23.88 
11.65,4472,23.88 
11.66,4425,23.88 
11.67,4334,23.88 
11.68,4193,23.88 
11.69,4039,23.88 
11.70,3850,23.88 
11.71,3717,23.88 
11.72,3579,23.88 
11.73,3517,23.88 
11.74,3491,23.88 
11.75,3552,23.88 
11.76,3618,23.88 
11.77,3759,23.88 
11.78,3888,23.88 
11.79,4094,23.88 
11.80,4282,23.88 
11.81,4601,23.88 
11.82,4838,23.88 
11.83,5135,23.88 
11.84,5356,23.88 
11.85,5572,23.88 
11.86,5703,23.88 
11.87,5808,23.88 
11.88,5852,23.78 
11.89,5889,23.88 
11.90,5837,23.88 
11.91,5801,23.88 
11.92,5706,23.88 
11.93,5632,23.88 
11.94,5502,23.88 
11.95,5403,23.88 
11.96,5207,23.88 
11.97,4997,23.88 
11.98,4731,23.88 
11.99,4485,23.88 
12.00,4238,23.88 
12.01,4052,23.88 
12.02,3857,23.88 
12.03,3779,23.88 
12.04,3750,23.78 
12.05,3815,23.88 
12.06,3922,23.88 
12.07,4085,23.88 
12.08,4264,23.88 
12.09,4490,23.88 
12.10,4718,23.78 
12.11,4956,23.88 
12.12,5143,23.88 
12.13,5312,23.88 
12.14,5400,23.78 
12.15,5471,23.88 
12.16,5490,23.88 
12.17,5514,23.88 
12.18,5518,23.88 
12.19,5536,23.88 
12.20,5500,23.88 
12.21,5456,23.88 
12.22,5390,23.88 
12.23,5314,23.88 
12.24,5208,23.88 
12.25,5089,23.88 
12.26,4905,23.78 
12.27,5077,23.88 
12.28,4475,23.78 
12.29,4643,23.88 
12.30,4086,23.88 
12.31,3928,23.88 
12.32,3796,23.78 
12.33,3754,23.88 
12.34,3741,23.78 
12.35,3818,23.88 
12.36,3900,23.88 
12.37,4069,23.88 
12.38,4253,23.88 
12.39,4498,23.88 
12.40,4726,23.78 
12.41,4959,23.88 
12.42,5140,23.78 
12.43,5297,23.88 
12.44,5371,23.88 
12.45,5432,23.88 
12.46,5438,23.88 
12.47,5445,23.88 
12.48,5407,23.88 
12.49,5384,23.88 
12.50,5310,23.88 
12.51,5237,23.88 
12.52,5138,23.88 
12.53,5062,23.88 
12.54,4928,23.88 
12.55,4784,23.88 
12.56,4581,23.88 
12.57,4375,23.88 
12.58,4140,23.88 
12.59,3972,23.88 
12.60,3810,23.88 
12.61,3703,23.88 
12.62,3614,23.88 
12.63,3664,23.88 
12.64,3742,23.88 
12.65,3890,23.88 
12.66,4049,23.78 
12.67,4236,23.88 
12.68,4403,23.78 
12.69,4644,23.88 
12.70,4859,23.88 
12.71,5371,23.88 
12.72,5153,23.88 
12.73,5259,23.88 
12.74,5287,23.88 
12.75,5369,23.88 
12.76,5347,23.88 
12.77,5336,23.88 
12.78,5301,23.88 
12.79,5281,23.88 
12.80,5215,23.88 
12.81,5154,23.88 
12.82,5089,23.88 
12.83,5013,23.88 
12.84,4918,23.88 
12.85,4806,23.88 
12.86,4631,23.88 
12.87,4438,23.88 
12.88,4224,23.88 
12.89,4064,23.88 
12.90,3946,23.88 
12.91,3851,23.88 
12.92,3751,23.88 
12.93,3711,23.88 
12.94,3736,23.88 
12.95,3830,23.88 
12.96,3945,23.88 
12.97,4145,23.88 
12.98,4337,23.88 
12.99,4595,23.88 
13.00,4854,23.88 
13.01,5083,23.88 
13.02,5235,23.88 
13.03,5363,23.88 
13.04,5424,23.88 
13.05,5455,23.98 
13.06,5431,23.88 
13.07,5426,23.88 
13.08,5360,23.88 
13.09,5309,23.88 
13.10,5208,23.88 
13.11,5107,23.88 
13.12,4982,23.88 
13.13,4818,23.98 
13.14,4580,23.88 
13.15,4373,23.88 
13.16,4138,23.88 
13.17,3969,23.78 
13.18,3815,23.88 
13.19,3692,23.88 
13.20,3992,23.88 
13.21,3624,23.88 
13.22,3682,23.88 
13.23,3829,23.88 
13.24,3980,23.88 
13.25,4234,23.88 
13.26,4474,23.88 
13.27,4772,23.88 
13.28,5037,23.88 
13.29,5275,23.88 
13.30,5428,23.88 
13.31,5542,23.88 
13.32,5596,23.88 
13.33,5636,23.88 
13.34,5607,23.88 
13.35,5594,23.98 
13.36,5552,23.88 
13.37,5500,23.88 
13.38,5432,23.88 
13.39,5365,23.88 
13.40,5253,23.78 
13.41,5096,23.88 
13.42,4851,23.88 
13.43,4619,23.78 
13.44,4317,23.88 
13.45,4101,23.88 
13.46,3893,23.88 
13.47,3732,23.88 
13.48,3618,23.88 
13.49,3617,23.78 
13.50,3664,23.88 
13.51,3756,23.88 
13.52,3882,23.88 
13.53,4023,23.88 
13.54,4181,23.88 
13.55,4419,23.88 
13.56,4629,23.88 
13.57,4860,23.78 
13.58,5036,23.88 
13.59,5195,23.88 
13.60,5284,23.88 
13.61,5350,23.88 
13.62,5363,23.88 
13.63,5385,23.88 
13.64,5385,23.88 
13.65,5362,23.88 
13.66,5331,23.88 
13.67,5291,23.88 
13.68,5230,23.88 
13.69,5179,23.88 
13.70,5095,23.88 
13.71,4978,23.88 
13.72,4780,23.88 
13.73,4587,23.88 
13.74,4314,23.88 
13.75,4140,23.78 
13.76,4326,23.88 
13.77,3790,23.88 
13.78,3648,23.88 
13.79,3600,23.88 
13.80,3631,23.88 
13.81,3750,23.88 
13.82,3914,23.88 
13.83,4145,23.88 
13.84,4344,23.88 
13.85,4602,23.88 
13.86,4837,23.88 
13.87,5062,23.88 
13.88,5224,23.88 
13.89,5373,23.78 
13.90,5454,23.88 
13.91,5520,23.88 
13.92,5523,23.88 
13.93,5520,23.88 
13.94,5443,23.88 
13.95,5356,23.98 
13.96,5234,23.88 
13.97,5084,23.78 
13.98,4883,23.88 
13.99,4642,23.88 
14.00,4360,23.88 
14.01,4120,23.88 
14.02,3918,23.88 
14.03,3770,23.78 
14.04,3655,23.88 
14.05,3659,23.98 
14.06,3713,23.88 
14.07,3847,23.88 
14.08,4015,23.88 
14.09,4226,23.78 
14.10,4452,23.78 
14.11,4689,23.88 
14.12,4915,23.88 
14.13,5120,23.78 
14.14,5279,23.88 
14.15,5401,23.88 
14.16,5482,23.88 
14.17,5547,23.98 
14.18,5564,23.88 
14.19,5562,23.88 
14.20,5510,23.88 
14.21,5457,23.98 
14.22,5359,23.88 
14.23,5258,23.88 
14.24,5065,23.88 
14.25,4836,23.88 
14.26,4557,23.88 
14.27,4301,23.88 
14.28,4061,23.88 
14.29,3896,23.88 
14.30,3740,23.88 
14.31,3621,23.88 
14.32,3604,23.88 
14.33,3651,23.88 
14.34,3766,23.88 
14.35,3919,23.88 
14.36,4090,23.88 
14.37,4322,23.88 
14.38,4887,23.88 
14.39,4774,23.88 
14.40,4928,23.88 
14.41,5078,23.88 
14.42,5185,23.88 
14.43,5270,23.88 
14.44,5305,23.78 
14.45,5345,23.88 
14.46,5325,23.88 
14.47,5314,23.78 
14.48,5264,23.88 
14.49,5227,23.78 
14.50,5161,23.88 
14.51,5081,23.88 
14.52,4982,23.88 
14.53,4923,23.88 
14.54,4831,23.78 
14.55,4781,23.88 
14.56,4705,23.88 
14.57,4648,23.88 
14.58,4597,23.88 
14.59,4543,23.88 
14.60,4491,23.88 
14.61,4466,23.78 
14.62,4447,23.88 
14.63,4461,23.88 
14.64,4478,23.78 
14.65,4514,23.88 
14.66,4537,23.88 
14.67,4558,23.88 
14.68,4573,23.88 
14.69,4605,23.88 
14.70,4628,23.88 
14.71,4655,23.88 
14.72,4700,23.88 
14.73,4740,23.88 
14.74,4752,23.88 
14.75,4823,23.88 
14.76,4811,23.88 
14.77,4819,23.88 
14.78,4819,23.88 
14.79,4821,23.88 
14.80,4840,23.88 
14.81,4816,23.88 
14.82,4774,23.88 
14.83,4754,23.88 
14.84,4722,23.88 
14.85,4707,23.88 
14.86,4673,23.88 
14.87,4642,23.88 
14.88,4613,23.88 
14.89,4533,23.78 
14.90,4449,23.88 
14.91,4403,23.88 
14.92,4378,23.88 
14.93,4370,23.98 
14.94,4352,23.88 
14.95,4378,23.88 
14.96,4388,23.88 
14.97,4426,23.88 
14.98,4486,23.88 
14.99,4519,23.88 
15.00,4568,23.88 
15.01,4932,23.78 
15.02,4587,23.88 
15.03,4604,23.88 
15.04,4591,23.88 
15.05,4594,23.88 
15.06,4574,23.88 
15.07,4561,23.88 
15.08,4529,23.88 
15.09,4439,23.88 
15.10,4299,23.88 
15.11,4135,23.88 
15.12,3947,23.88 
15.13,3814,23.88 
15.14,3684,23.88 
15.15,3595,23.88 
15.16,3566,23.88 
15.17,3634,23.88 
15.18,3729,23.88 
15.19,3876,23.88 
15.20,4069,23.88 
15.21,4319,23.98 
15.22,4577,23.88 
15.23,4867,23.88 
15.24,5125,23.88 
15.25,5327,23.88 
15.26,5480,23.88 
15.27,5579,23.88 
15.28,5660,23.88 
15.29,5629,23.88 
15.30,5563,23.88 
15.31,5507,23.88 
15.32,5436,23.88 
15.33,5358,23.88 
15.34,5260,23.88 
15.35,5096,23.88 
15.36,4852,23.88 
15.37,4609,23.98 
15.38,4337,23.88 
15.39,4114,23.88 
15.40,3941,23.88 
15.41,3834,23.88 
15.42,3843,23.88 
15.43,3863,23.88 
15.44,3915,23.88 
15.45,4030,23.78 
15.46,4160,23.88 
15.47,4353,23.88 
15.48,4937,23.88 
15.49,4814,23.88 
15.50,5074,23.88 
15.51,5304,23.88 
15.52,5471,23.78 
15.53,5600,23.88 
15.54,5668,23.88 
15.55,5708,23.88 
15.56,5711,23.88 
15.57,5701,23.88 
15.58,5683,23.88 
15.59,5615,23.98 
15.60,5549,23.88 
15.61,5457,23.88 
15.62,5335,23.88 
15.63,5196,23.78 
15.64,4982,23.88 
15.65,4721,23.88 
15.66,4427,23.88 
15.67,4123,23.88 
15.68,3858,23.88 
15.69,3635,23.88 
15.70,3477,23.88 
15.71,3423,23.88 
15.72,3460,23.88 
15.73,3570,23.98 
15.74,3760,23.88 
15.75,3870,23.88 
15.76,4098,23.78 
15.77,4356,23.88 
15.78,4648,23.88 
15.79,4915,23.88 
15.80,5148,23.88 
15.81,5306,23.88 
15.82,5410,23.88 
15.83,5509,23.78 
15.84,5545,23.88 
15.85,5560,23.78 
15.86,5548,23.88 
15.87,5514,23.88 
15.88,5483,23.88 
15.89,5440,23.98 
15.90,5375,23.88 
15.91,5270,23.88 
15.92,5150,23.88 
15.93,4944,23.88 
15.94,4706,23.88 
15.95,4460,23.88 
15.96,4222,23.88 
15.97,4056,23.88 
15.98,3886,23.88 
15.99,3784,23.98 
16.00,3779,23.88 
16.01,3720,23.88 
16.02,3765,23.88 
16.03,3861,23.88 
16.04,4031,23.88 
16.05,4249,23.88 
16.06,4492,23.88 
16.07,4756,23.78 
16.08,4980,23.78 
16.09,5152,23.98 
16.10,5289,23.88 
16.11,5383,23.98 
16.12,5429,23.88 
16.13,5456,23.88 
16.14,5477,23.88 
16.15,5452,23.88 
16.16,5435,23.88 
16.17,5746,23.88 
16.18,5365,23.88 
16.19,5279,23.88 
16.20,5153,23.88 
16.21,4944,23.88 
16.22,4746,23.88 
16.23,4486,23.98 
16.24,4247,23.88 
16.25,4067,23.88 
16.26,3904,23.88 
16.27,3715,23.88 
16.28,3628,23.88 
16.29,3612,23.78 
16.30,3688,23.88 
16.31,3791,23.98 
16.32,3938,23.88 
16.33,4134,23.88 
16.34,4353,23.88 
16.35,4594,23.88 
16.36,4850,23.88 
16.37,5103,23.88 
16.38,5270,23.88 
16.39,5380,23.88 
16.40,5476,23.88 
16.41,5504,23.78 
16.42,5512,23.88 
16.43,5483,23.88 
16.44,5447,23.88 
16.45,5360,23.88 
16.46,5283,23.88 
16.47,5185,23.88 
16.48,5088,23.88 
16.49,4973,23.88 
16.50,4897,23.88 
16.51,4767,23.78 
16.52,4670,23.88 
16.53,4539,23.88 
16.54,4382,23.88 
16.55,4196,23.88 
16.56,4004,23.88 
16.57,3850,23.78 
16.58,3690,23.88 
16.59,3567,23.88 
16.60,3522,23.88 
16.61,3551,23.78 
16.62,3687,23.88 
16.63,3830,23.88 
16.64,4012,23.88 
16.65,4228,23.88 
16.66,4449,23.88 
16.67,4693,23.88 
16.68,4951,23.88 
16.69,5148,23.78 
16.70,5331,23.88 
16.71,5422,23.88 
16.72,5488,23.88 
16.73,5502,23.88 
16.74,5505,23.88 
16.75,5474,23.88 
16.76,5441,23.88 
16.77,5374,23.88 
16.78,5314,23.88 
16.79,5159,23.88 
16.80,4925,23.88 
16.81,4656,23.78 
16.82,4388,23.78 
16.83,4128,23.88 
16.84,3945,23.88 
16.85,3800,23.78 
16.86,3666,23.88 
16.87,3626,23.88 
16.88,3670,23.88 
16.89,3783,23.88 
16.90,3934,23.88 
16.91,4096,23.88 
16.92,4323,23.88 
16.93,4550,23.88 
16.94,4827,23.88 
16.95,5070,23.88 
16.96,5236,23.88 
16.97,5362,23.88 
16.98,5434,23.88 
16.99,5478,23.88 
17.00,5501,23.88 
17.01,5496,23.88 
17.02,5476,23.78 
17.03,5760,23.88 
17.04,5398,23.88 
17.05,5317,23.88 
17.06,5259,23.88 
17.07,5156,23.78 
17.08,5048,23.88 
17.09,4943,23.88 
17.10,4883,23.88 
17.11,4821,23.98 
17.12,4790,23.78 
17.13,4738,23.88 
17.14,4691,23.88 
17.15,4633,23.98 
17.16,4603,23.88 
17.17,4565,23.78 
17.18,4554,23.88 
17.19,4532,23.88 
17.20,4548,23.98 
17.21,4528,23.78 
