10.35,5522,22.89 
10.40,3466,22.98 
10.45,1847,23.38 
10.50,0,23.28 
10.55,0,22.79 
10.60,0,22.98 
10.65,0,23.08 
10.70,912,22.98 
10.75,2065,22.89 
10.80,2166,22.79 
10.85,0,23.08 
10.90,0,23.18 
10.95,0,22.69 
11.00,0,22.98 
11.05,1397,23.08 
11.10,4713,23.18 
11.15,2957,22.69 
11.20,0,22.98 
11.25,1397,23.88 
11.30,4967,22.89 
11.35,4708,23.08 
11.40,5472,23.18 
11.45,7630,22.98 
11.50,7630,22.98 
11.55,6445,23.08 
11.60,2620,22.98 
11.65,0,23.28 
11.70,0,22.89 
11.75,0,22.49 
11.80,51,23.08 
11.85,3670,23.18 
11.90,2698,23.08 
11.95,918,22.98 
12.00,787,23.18 
12.05,5889,22.49 
12.10,5315,23.28 
12.15,3653,22.69 
12.20,2523,22.79 
12.25,1274,23.08 
12.30,0,23.28 
12.35,0,23.38 
12.40,0,23.08 
12.45,0,22.69 
12.50,0,22.98 
12.55,0,22.98 
12.60,693,23.08 
12.65,2168,23.18 
12.70,1532,23.08 
12.75,1957,22.98 
12.80,3081,22.98 
12.85,3716,23.08 
12.90,3637,23.28 
12.95,3455,22.98 
13.00,2786,22.98 
13.05,2628,23.08 
13.10,2325,22.98 
13.15,2204,23.08 
13.20,3808,22.89 
13.25,3723,23.08 
13.30,1696,22.98 
13.35,0,23.08 
13.40,0,23.28 
13.45,0,22.89 
13.50,1418,23.08 
13.55,1910,22.89 
13.60,1532,23.28 
13.65,618,23.18 
13.70,1323,22.89 
13.75,2277,22.89 
13.80,2608,22.89 
13.85,2594,23.18 
13.90,2460,22.98 
13.95,2294,23.08 
14.00,2330,22.98 
14.05,2461,23.18 
14.10,2187,23.18 
14.15,2601,22.98 
14.20,2832,23.08 
14.25,2943,22.79 
14.30,3221,22.89 
14.35,3250,23.08 
14.40,2174,23.18 
14.45,0,23.38 
14.50,0,23.08 
14.55,0,22.98 
14.60,0,22.98 
14.65,0,22.98 
14.70,0,22.98 
14.75,2407,22.89 
14.80,4074,23.08 
14.85,4249,22.89 
14.90,3499,23.08 
14.95,2703,23.18 
15.00,1716,23.08 
15.05,1730,22.98 
15.10,1767,22.98 
15.15,1413,23.08 
15.20,943,23.08 
15.25,1156,22.98 
15.30,1906,23.08 
15.35,2162,23.18 
15.40,2342,22.98 
15.45,1963,23.18 
15.50,1191,23.08 
15.55,243,22.98 
15.60,212,23.08 
15.65,537,22.98 
15.70,1724,22.98 
15.75,2206,22.98 
15.80,2160,22.98 
15.85,2010,22.98 
15.90,2566,23.08 
15.95,3110,22.98 
16.00,2926,23.08 
16.05,2021,22.98 
16.10,729,22.98 
16.15,294,22.79 
16.20,395,23.08 
16.25,1276,22.98 
16.30,1484,23.08 
16.35,1129,23.18 
16.40,1102,23.08 
16.45,1461,22.79 
16.50,2202,23.08 
16.55,2811,23.18 
16.60,2261,23.08 
16.65,1463,23.08 
16.70,287,22.98 
16.75,0,22.98 
16.80,551,23.08 
16.85,2148,23.08 
16.90,2622,22.98 
16.95,2015,22.98 
17.00,2076,23.08 
17.05,2265,22.98 
17.10,2450,22.98 
17.15,2207,22.98 
17.20,1627,23.08 
17.25,568,22.89 
17.30,314,23.08 
17.35,522,23.18 
17.40,1798,23.18 
17.45,2229,22.89 
17.50,1850,23.18 
17.55,1417,22.89 
17.60,1337,23.08 
17.65,1003,23.08 
17.70,1606,22.98 
17.75,1912,22.89 
17.80,2318,23.08 
17.85,1950,23.08 
17.90,922,23.08 
17.95,466,23.18 
18.00,875,23.08 
18.05,1632,23.28 
18.10,1810,23.08 
18.15,1744,23.08 
18.20,1710,22.98 
18.25,2272,22.89 
18.30,2439,22.98 
18.35,2209,22.98 
18.40,1672,22.98 
18.45,913,23.08 
18.50,548,23.08 
18.55,943,22.98 
18.60,1700,23.08 
18.65,2356,22.89 
18.70,2193,23.08 
18.75,1643,22.89 
18.80,572,23.08 
18.85,563,22.98 
18.90,1235,22.89 
18.95,2117,22.98 
19.00,2053,22.69 
19.05,1171,22.98 
19.10,977,22.89 
19.15,1504,23.08 
19.20,2565,23.18 
19.25,2682,22.89 
19.30,1872,23.08 
19.35,1527,22.98 
19.40,1607,23.08 
19.45,1961,22.98 
19.50,1668,23.08 
19.55,746,22.89 
19.60,402,22.98 
19.65,952,22.98 
19.70,1988,22.98 
19.75,2221,22.98 
19.80,1681,23.08 
19.85,1162,22.98 
19.90,1110,22.89 
19.95,1588,22.98 
20.00,2120,23.08 
20.05,1944,22.98 
20.10,1120,23.18 
20.15,1339,22.98 
20.20,1952,22.79 
20.25,2301,22.98 
20.30,1969,23.18 
20.35,1208,23.08 
20.40,1125,23.18 
20.45,1625,22.98 
20.50,2025,22.89 
20.55,1788,22.98 
20.60,935,23.28 
20.65,282,22.98 
20.70,312,22.89 
